id,name
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1072,NETWORKMANAGER.STATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1073,/VAR/LIB/NETWORKMANAGER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1074,INTERFACES
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1075,2016.012
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1076,HWCLOCK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1077,时间同步问题
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1078,检查网络连接
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1079,内网IP配置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1080,时间同步设置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1081,ARM6DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1082,AMD6DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1083,飞腾系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1084,无线网卡
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1085,内网IP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1086,连接信息
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1087,任务栏右侧的电脑图标
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1088,X86系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1089,离线安装
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1090,QQ客户端
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1091,QQ-0-ARM6DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1092,麒麟软件中心
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1093,EXE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1094,KYLIN-ALL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1095,HTTP://ARCHIVE.KYLINOS.CN/KYLIN/KYLIN-ALL/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1096,10
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1097,/VAR/LIB/DPKG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1098,MV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1099,INFO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1100,INFO.BAK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1101,HTTP://WWW.KYLINOS.CN/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1102,开始菜单——所有软件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1103,添加软件源
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1104,更新软件源
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1105,兼容
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1106,CTRL+ALT+T
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1107,HTTP://WWW.KYLINOS.CN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1108,HTTPS://IM.QQ.COM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1109,QQ FOR LINUX
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1110,1.8.6
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1111,HTTP셉://WWW.KYLINOS.CN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1112,1.8.5
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1113,银河系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1114,KMRE APK 安装器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1115,APT UPDATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1116,中标麒麟
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1117,SUDO APT UPDATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1118,银行卡
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1119,软件名
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1120,腾讯
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1121,依赖包名
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1122,依赖包
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1123,INSTALL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1124,鲲鹏
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1125,飞腾
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1126,龙芯
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1127,兆芯
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1128,海光
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1129,申威
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1130,批量安装
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1131,软件夹
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1132,XXX.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1133,*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1134,.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1135,指令参数
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1136,安装命令
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1137,安装顺序
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1138,软件安装进度
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1139,银河麒麟桌面操作系统 0710
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1140,360
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1141,瑞星
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1142,江民
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1143,景云
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1144,SUDO DPKG -I
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1145,0710
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1146,防火墙网络
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1147,救援模式
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1148,用户密码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1149,系统光盘
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1150,BOOT分区
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1151,ROOT分区
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1152,终端中打开
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1153,设置开机从光驱启动
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1154,分区设置<||>操作动作
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1155,分区设置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1156,GRUB.CFG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1157,RO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1158,RW
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1159,INIT=/SYSROOT/BIN/SH
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1160,SYSROOT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1161,密码重置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1162,NFS-KERNEL-SERVER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1163,/ETC/SAMBA/SMB.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1164,/SHARE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1165,CTRL+X
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1166,SHARE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1167,SMB.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1168,/SYSROOT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1169,RPCBIND
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1170,/ETC/EXPORTS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1171,JOURNALCTL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1172,XE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1173,创建
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1174,共享目录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1175,/DEV/SDA*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1176,FDISK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1177,ROOT 分区
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1178,/SRV
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1179,-L
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1180,/DEV/SD*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1181,分区编辑器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1182,BLKID
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1183,UUID
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1184,挂载命令
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1185,未分配的磁盘空间
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1186,SDA4
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1187,UUID=0A0103EC-8F03-46CE-9A60-648F4DCC0523
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1188,/DATA
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1189,EXT4
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1190,"RW,USER,X-GVFS-SHOW,NOSUID,NOFAIL"
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1191,用户账户
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1192,更改用户类型
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1193,自动登录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1194,SOURCE.LIST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1195,取消勾选
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1196,/ETC/APT/SOURCE.LIST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1197,关于银河麒麟
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1198,系统安装光盘
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1199,系统镜像
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1200,UPDATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1201,KYLIN-VERIFY
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1202,1.9.13
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1203,1.9.14
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1204,/LIB/AARCH64-LINUX-GNU/PLYMOUTH/RENDERERS/
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1205,1.9.15
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1206,银河麒麟LOGO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1207,SAMBA.SERVICE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1208,目录名称
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1209,1.9.19
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1210,1.9.20
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1211,1.9.21
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1212,/VAR/LIB/NETWORKMANAGER/NETWORKMANAGER.STATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1213,NETWORK-MANAGER-GNOME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1214,.ISO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1215,检查权限
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1216,删除文件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1217,0.9.8.80KORD7UKUI10
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1218,CTRL+ALT+F1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1219,SCREENSAVER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1220,CHROOT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1221,SUDO DUMPE2FS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1222,USERDEL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1223,KILL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1224,.CONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1225,长时间不关机
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1226,系统进入屏保后无法唤醒
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1227,1.9.25
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1228,如何获取系统安装时间
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1229,命令行终端
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1230,桌面下方任务栏
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1231,桌面图标
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1232,1.9.27
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1233,1.9.26
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1234,MATE-PANEL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1235,KYLIN-ACTICATION
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1236,/.KYINFO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1237,删除用户
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1238,进程
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1239,重置
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1240,桌面显示
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1241,问题记录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1242,系统激活状态
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1243,1.9.29.
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1244,192.168.1.1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1245,MATE-PANEL-XXX.DEB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1246,与
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1247,/ETC/SUDOERS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1248,GCONF-EDITOR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1249,GPARTED
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1250,JA-DESKTOP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1251,TRASH_ICON_VISIBLE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1252,1.9.34
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1253,1.9.35
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1254,LIBNM-UTIL2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1255,LOGROTATE.CONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1256,WTMP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1257,轮转次数
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1258,盘符
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1259,1.9.36
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1260,SOURCES.LIST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1261,KYLIN-UPDATE-MANAGER
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1262,PULSE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1263,PULSE-ACCESS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1264,SUDO USERMOD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1265,当前用户名
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1266,用户权限
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1267,仓库源地址
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1268,启动项
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1269,音频系统
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1270,等待音频系统响应
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1271,光驱/U 盘
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1272,密码/凭证
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1273,1.9.41.
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1274,1.9.42.
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1275,1.9.43.
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1276,1.9.44.
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1277,ENGRAMPA
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1278,网卡灯
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1279,.CACHE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1280,.XAU
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1281,SUDO RM -RF ~/.CACHE* ~/.CONFIG* ~/.XAU*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1282,PULSEAUDIO_SYSTEM_START
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1283,DISALLOW_MODULE_LOADING
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1284,1.9.44
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1285,1.9.43
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1286,1.9.45
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1287,~/.CACHE*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1288,~/.CONFIG*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1289,~/.XAU*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1290,/ETC/DEFAULT/PULSEAUDIO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1291,USERMOD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1292,GPASSWD
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1293,SUDO RM -RF ~/.CACHE* ~/.CONFIG* ~/.XA*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1294,删除主目录下.CACHE、.CONFIG、.XAU 开头的文件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1295,归档管理器无法打开
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1296,桌面“开始”键消失
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1297,控制面板声音系统无响应
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1298,CTRL+ART+F2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1299,PULSEAUDIO_SYSTEM_START=1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1300,DISALLOW_MODULE_LOADING=0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1301,进入后台
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1302,1.9.46
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1303,~/.CONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1304,~/.CACHE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1305,644
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1306,LIGHTDM.SERVICE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1307,RESTART
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1308,DF-H
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1309,1.9.47
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1310,1.9.48
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1311,-G
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1312,SERIVCE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1313,600
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1314,H
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1315,桌面
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1316,下载
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1317,CACHE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1318,CONFIG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1319,SOGOU 输入法
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1320,SOGOUPINYIN_2.2.2.0102KORD1K56_ARM64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1321,MUTTER_3.18.3-0KORD2K
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1322,SOGOUPINYIN_2.2.0.0102KORD1K56_ARM64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1323,MUTTER_3.18.3-0KORD2K26_ARM64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1324,LIBMUTTER0G_3.18.30KORD2K26_ARM64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1325,MUTTER-COMMON_3.18.3-0KORD2K26_ALL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1326,ROOT 用户
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1327,桌面右下角输入法图标不见
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1328,任务栏出现 WIN0 WIN1 字样
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1329,禁止 ROOT 用户登录
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1330,"试用期未过,但半小时关机"
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1331,~/.GCONF
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1332,ROOT 密码
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1333,SUDO KYLIN_ACTIVATION_CHECK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1334,HOME_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1335,ROOT_HOME_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1336,ETC_KYHWID
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1337,SOUGOU_PINYIN
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1338,CACHE_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1339,GCONF_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1340,CONFIG_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1341,DISK_SPACE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1342,TMP_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1343,VAR_LOG_DIR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1344,SOFTWARE_VERSION_1_9_56
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1345,SOFTWARE_VERSION_1_9_57
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1346,ERROR_SEQUENCE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1347,PVCREATE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1348,LVEXTEND
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1349,RESIZE2FS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1350,ETC/FSTAB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1351,LVM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1352,TMP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1353,VAR/LOG
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1354,OPT
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1355,分区扩容
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1356,RESCUE SHELL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1357,LVM物理卷
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1358,逻辑卷
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1359,HOME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1360,BUM
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1361,RCS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1362,TMPTIME
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1363,TMPTIME=-1
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1364,TMPTIME=0
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1365,UBUNTU
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1366,/ETC/DEFAULT/RCS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1367,1.9.60
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1368,根目录空间被用光
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1369,清理空间
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1370,温度过高
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1371,安装风扇控件
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1372,接口类型
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1373,解决方法
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1374,菜单路径
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1375,硬件问题
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1376,错误日志
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1377,警告日志
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1378,信息日志
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1379,调试日志
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1380,系统日期
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1381,系统资源
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1382,CPU温度
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1383,内存使用
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1384,磁盘使用
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1385,网络接口
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1386,网络带宽
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1387,系统进程
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1388,系统环境变量
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1389,1.9.64
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1390,109
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1391,ERRORS=REMOUNT-RO
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1392,NOLOCK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1393,LOCK
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1394,GSETTINGS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1395,VOLUMESVISIBLE
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1396,文件系统类型
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1397,挂载参数
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1398,FSTAB
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1399,/MEDIA/*
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1400,/USR/SHARE/HAL/FDI/POLICY/10OSVENDOR
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1401,25-STORAGE-METHODS.FDI
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1402,DEVKIT-DISKS
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1403,HAL
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1404,/VAR/LIB/ISCSI/NODES
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1405,TARGET
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1406,ORG.MATE.CAJA.DESKTOP
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1407,开始菜单-所有程序-附件-分区编辑器
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1408,/ETC/APT/SOURCES.LIST
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1409,KYLIN-0.2
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1410,FILE://
4:39f237ed-2fb5-4c66-bb15-f4f843b55450:1411,右键菜单
